auto_id,process_date
1013,NULL
1015,NULL
1017,NULL
1019,NULL
1025,NULL
1027,NULL
1028,NULL
1035,NULL
1037,NULL
1038,NULL
1044,NULL
1047,NULL
1054,NULL
1055,NULL
1059,NULL
1064,NULL
1068,NULL
1075,NULL
1077,NULL
1081,NULL
1082,NULL
1084,NULL
1087,NULL
1090,NULL
1092,NULL
1094,NULL
1098,NULL
1100,NULL
1101,NULL
1105,NULL
1109,NULL
1110,NULL
1114,NULL
1115,NULL
1128,NULL
1135,NULL
1137,NULL
1138,NULL
1143,NULL
1144,NULL
1149,NULL
1152,NULL
1154,NULL
1156,NULL
1158,NULL
1165,NULL
1166,NULL
1168,NULL
1169,NULL
1174,NULL
1176,NULL
1177,NULL
1179,NULL
1181,NULL
1182,NULL
1184,NULL
1188,NULL
1189,NULL
1191,NULL
1194,NULL
1201,NULL
1203,NULL
1204,NULL
1208,NULL
1216,NULL
1226,NULL
1228,NULL
1233,NULL
1237,NULL
1238,NULL
1253,NULL
1256,NULL
1276,NULL
1277,NULL
1278,NULL
1282,NULL
1293,NULL
1296,NULL
1301,NULL
1305,NULL
1307,NULL
1308,NULL
1309,NULL
1317,NULL
1318,NULL
1330,NULL
1331,NULL
1339,NULL
1344,NULL
1348,NULL
1355,NULL
1358,NULL
1360,NULL
1364,NULL
1365,NULL
1373,NULL
1374,NULL
1375,NULL
1376,NULL
1379,NULL
1381,NULL
1395,NULL
1398,NULL
1399,NULL
1400,NULL
1403,NULL
1404,NULL
1405,NULL
1409,NULL
1416,NULL
1417,NULL
1419,NULL
1426,NULL
1429,NULL
1431,NULL
1436,NULL
1441,NULL
1446,NULL
1447,NULL
1449,NULL
1452,NULL
1453,NULL
1455,NULL
1460,NULL
1461,NULL
1462,NULL
1474,NULL
1489,NULL
1492,NULL
1493,NULL
1494,NULL
1505,NULL
1510,NULL
1511,NULL
1512,NULL
1514,NULL
1516,NULL
1521,NULL
1523,NULL
1525,NULL
1526,NULL
1529,NULL
1543,NULL
1547,NULL
1548,NULL
1555,NULL
1557,NULL
1560,NULL
1572,NULL
1576,NULL
1580,NULL
1582,NULL
1595,NULL
1596,NULL
1597,NULL
1599,NULL
1604,NULL
1608,NULL
1610,NULL
1611,NULL
1615,NULL
1616,NULL
1625,NULL
1627,NULL
1636,NULL
1637,NULL
1640,NULL
1647,NULL
1648,NULL
1675,NULL
1684,NULL
1686,NULL
1692,NULL
1702,NULL
1703,NULL
1709,NULL
1727,NULL
1728,NULL
1734,NULL
1742,NULL
1743,NULL
1748,NULL
1752,NULL
1753,NULL
1754,NULL
1756,NULL
1760,NULL
1762,NULL
1767,NULL
1774,NULL
1775,NULL
1782,NULL
1793,NULL
1797,NULL
1798,NULL
1803,NULL
1817,NULL
1818,NULL
1821,NULL
1827,NULL
1829,NULL
1844,NULL
1846,NULL
1849,NULL
1855,NULL
1862,NULL
1863,NULL
1864,NULL
1868,NULL
1869,NULL
1881,NULL
1885,NULL
1894,NULL
1896,NULL
1898,NULL
1900,NULL
1904,NULL
1905,NULL
1906,NULL
1911,NULL
1923,NULL
1925,NULL
1926,NULL
1929,NULL
1930,NULL
1942,NULL
1943,NULL
1944,NULL
1945,NULL
1951,NULL
1952,NULL
1953,NULL
1958,NULL
1960,NULL
1966,NULL
1967,NULL
1968,NULL
1969,NULL
1970,NULL
1971,NULL
1973,NULL
1976,NULL
1990,NULL
1995,NULL
2003,NULL
2004,NULL
2012,NULL
2019,NULL
2021,NULL
2025,NULL
2026,NULL
2027,NULL
2029,NULL
2032,NULL
2035,NULL
2045,NULL
2051,NULL
2055,NULL
2063,NULL
2064,NULL
2068,NULL
2072,NULL
2074,NULL
2078,NULL
2079,NULL
2090,NULL
2093,NULL
2100,NULL
2105,NULL
2107,NULL
2109,NULL
2110,NULL
2117,NULL
2132,NULL
2136,NULL
2140,NULL
2143,NULL
2145,NULL
2146,NULL
2147,NULL
2150,NULL
2151,NULL
2152,NULL
2153,NULL
2156,NULL
2162,NULL
2166,NULL
2167,NULL
2171,NULL
2177,NULL
2179,NULL
2183,NULL
2189,NULL
2201,NULL
2205,NULL
2206,NULL
2215,NULL
2216,NULL
2217,NULL
2225,NULL
2226,NULL
2231,NULL
2232,NULL
2236,NULL
2239,NULL
2245,NULL
2246,NULL
2247,NULL
2248,NULL
2252,NULL
2256,NULL
2257,NULL
2266,NULL
2268,NULL
2270,NULL
2294,NULL
2295,NULL
2296,NULL
2297,NULL
2298,NULL
2299,NULL
2300,NULL
2311,NULL
2312,NULL
2319,NULL
2321,NULL
2330,NULL
2331,NULL
2333,NULL
2349,NULL
2354,NULL
2359,NULL
2361,NULL
2373,NULL
2376,NULL
2377,NULL
2380,NULL
2382,NULL
2383,NULL
2384,NULL
2386,NULL
2387,NULL
2388,NULL
2392,NULL
2393,NULL
2394,NULL
2396,NULL
2399,NULL
2407,NULL
2411,NULL
2412,NULL
2413,NULL
2418,NULL
2420,NULL
2428,NULL
2430,NULL
2436,NULL
2440,NULL
2441,NULL
2442,NULL
2447,NULL
2450,NULL
2451,NULL
2453,NULL
2454,NULL
2457,NULL
2458,NULL
2469,NULL
2476,NULL
2477,NULL
2480,NULL
2483,NULL
2487,NULL
2495,NULL
2499,NULL
2503,NULL
2504,NULL
2508,NULL
2514,NULL
2517,NULL
2522,NULL
2526,NULL
2529,NULL
2545,NULL
2548,NULL
2553,NULL
2558,NULL
2560,NULL
2562,NULL
2563,NULL
2565,NULL
2569,NULL
2572,NULL
2576,NULL
2577,NULL
2584,NULL
2586,NULL
2589,NULL
2592,NULL
2596,NULL
2600,NULL
2616,NULL
2622,NULL
2623,NULL
2632,NULL
2638,NULL
2648,NULL
2649,NULL
2650,NULL
2652,NULL
2657,NULL
2658,NULL
2661,NULL
2668,NULL
2670,NULL
2673,NULL
2677,NULL
2678,NULL
2682,NULL
2686,NULL
2687,NULL
2696,NULL
2701,NULL
2706,NULL
2707,NULL
2712,NULL
2713,NULL
2720,NULL
2723,NULL
2724,NULL
2725,NULL
2727,NULL
2728,NULL
2732,NULL
2736,NULL
2745,NULL
2747,NULL
2754,NULL
2759,NULL
2767,NULL
2771,NULL
2772,NULL
2775,NULL
2776,NULL
2778,NULL
2798,NULL
2803,NULL
2806,NULL
2810,NULL
2811,NULL
2815,NULL
2823,NULL
2837,NULL
2856,NULL
2860,NULL
2866,NULL
2868,NULL
2873,NULL
2874,NULL
2879,NULL
2880,NULL
2890,NULL
2895,NULL
2901,NULL
2904,NULL
2912,NULL
2921,NULL
2939,NULL
2940,NULL
2944,NULL
2945,NULL
2948,NULL
2949,NULL
2952,NULL
2964,NULL
2966,NULL
2971,NULL
2976,NULL
2978,NULL
2979,NULL
2980,NULL
2982,NULL
2987,NULL
2994,NULL
2998,NULL
2999,NULL
3004,NULL
3017,NULL
3021,NULL
3022,NULL
3023,NULL
3030,NULL
3034,NULL
3035,NULL
3038,NULL
3039,NULL
3043,NULL
3044,NULL
3045,NULL
3049,NULL
3052,NULL
3053,NULL
3059,NULL
3063,NULL
3064,NULL
3065,NULL
3066,NULL
3067,NULL
3068,NULL
3074,NULL
3076,NULL
3078,NULL
3084,NULL
3090,NULL
3095,NULL
3097,NULL
3100,NULL
3104,NULL
3108,NULL
3114,NULL
3121,NULL
3122,NULL
3123,NULL
3136,NULL
3142,NULL
3143,NULL
3146,NULL
3148,NULL
3151,NULL
3152,NULL
3154,NULL
3156,NULL
3166,NULL
3168,NULL
3169,NULL
3170,NULL
3178,NULL
3179,NULL
3185,NULL
3219,NULL
3220,NULL
3222,NULL
3225,NULL
3233,NULL
3244,NULL
3246,NULL
3249,NULL
3250,NULL
3259,NULL
3263,NULL
3267,NULL
3268,NULL
3271,NULL
3283,NULL
3284,NULL
3290,NULL
3293,NULL
3295,NULL
3296,NULL
3314,NULL
3333,NULL
3338,NULL
3340,NULL
3342,NULL
3344,NULL
3348,NULL
3362,NULL
3363,NULL
3378,NULL
3382,NULL
3389,NULL
3391,NULL
3392,NULL
3404,NULL
3410,NULL
3411,NULL
3413,NULL
3415,NULL
3416,NULL
3426,NULL
3430,NULL
3439,NULL
3440,NULL
3446,NULL
3449,NULL
3450,NULL
3455,NULL
3465,NULL
3466,NULL
3476,NULL
3481,NULL
3484,NULL
3485,NULL
3492,NULL
3493,NULL
3498,NULL
3511,NULL
3516,NULL
3519,NULL
3525,NULL
3526,NULL
3527,NULL
3534,NULL
3535,NULL
3540,NULL
3541,NULL
3545,NULL
3546,NULL
3547,NULL
3551,NULL
3562,NULL
3566,NULL
3575,NULL
3577,NULL
3579,NULL
3586,NULL
3605,NULL
3611,NULL
3612,NULL
3613,NULL
3614,NULL
3624,NULL
3626,NULL
3635,NULL
3636,NULL
3642,NULL
3658,NULL
3663,NULL
3665,NULL
3670,NULL
3676,NULL
3683,NULL
3685,NULL
3687,NULL
3688,NULL
3690,NULL
3691,NULL
3694,NULL
3698,NULL
3700,NULL
3702,NULL
3706,NULL
3708,NULL
3709,NULL
3711,NULL
3712,NULL
3714,NULL
3716,NULL
3717,NULL
3728,NULL
3729,NULL
3731,NULL
3736,NULL
3742,NULL
3744,NULL
3745,NULL
3751,NULL
3756,NULL
3760,NULL
3761,NULL
3771,NULL
3780,NULL
3785,NULL
3786,NULL
3788,NULL
3798,NULL
3814,NULL
3821,NULL
3835,NULL
3839,NULL
3842,NULL
3843,NULL
3845,NULL
3852,NULL
3855,NULL
3860,NULL
3870,NULL
3872,NULL
3878,NULL
3908,NULL
3909,NULL
3915,NULL
3917,NULL
3921,NULL
3930,NULL
3936,NULL
3939,NULL
3940,NULL
3943,NULL
3946,NULL
3956,NULL
3962,NULL
3963,NULL
3967,NULL
3968,NULL
3969,NULL
3974,NULL
3982,NULL
3983,NULL
3991,NULL
3993,NULL
3995,NULL
3999,NULL
4005,NULL
4006,NULL
4007,NULL
4012,NULL
4013,NULL
4021,NULL
4024,NULL
4028,NULL
4029,NULL
4031,NULL
4032,NULL
4034,NULL
4036,NULL
4043,NULL
4046,NULL
4047,NULL
4048,NULL
4049,NULL
4054,NULL
4057,NULL
4063,NULL
4065,NULL
4066,NULL
4072,NULL
4077,NULL
4080,NULL
4082,NULL
4085,NULL
4098,NULL
4099,NULL
4100,NULL
4103,NULL
4105,NULL
4108,NULL
4109,NULL
4112,NULL
4119,NULL
4120,NULL
4122,NULL
4124,NULL
4126,NULL
4127,NULL
4129,NULL
4130,NULL
4136,NULL
4137,NULL
4138,NULL
4139,NULL
